gender,age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,countDetails,crypt,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online,isSystemProfile
F,22,13,47475,2137,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,167,FALSE,TRUE,FALSE,FALSE
F,21,14,24369,1559,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,153,FALSE,TRUE,TRUE,FALSE
F,22,3,1359,42,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,93.90000153,FALSE,TRUE,FALSE,FALSE
F,24,9,7014,216,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,153,FALSE,TRUE,FALSE,FALSE
F,23,18,20823,864,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,FALSE,FALSE
F,19,5,12344,234,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.800000012,FALSE,FALSE,FALSE,FALSE,FALSE,187,FALSE,TRUE,TRUE,FALSE
F,19,6,1934,57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.230000004,FALSE,FALSE,FALSE,FALSE,FALSE,136,FALSE,TRUE,FALSE,FALSE
F,19,9,3217,180,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,89.09999847,FALSE,FALSE,FALSE,FALSE
F,24,4,14267,670,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.540000021,FALSE,FALSE,FALSE,FALSE,FALSE,170,FALSE,TRUE,FALSE,FALSE
F,19,11,6819,164,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,177,FALSE,TRUE,FALSE,FALSE
F,19,9,5270,64,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.579999983,FALSE,FALSE,FALSE,FALSE,FALSE,158,FALSE,TRUE,FALSE,FALSE
F,25,3,44,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,146,FALSE,TRUE,TRUE,FALSE
F,22,4,690,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,475,FALSE,TRUE,TRUE,FALSE
F,21,3,1058,62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.379999995,FALSE,FALSE,FALSE,FALSE,FALSE,63.20000076,FALSE,TRUE,FALSE,FALSE
F,21,20,44883,3556,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.5,FALSE,TRUE,FALSE,FALSE,TRUE,183,FALSE,TRUE,TRUE,FALSE
F,21,20,17092,461,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.769999981,FALSE,FALSE,FALSE,FALSE,FALSE,182,FALSE,TRUE,FALSE,FALSE
F,20,6,49039,4269,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,FALSE,FALSE,FALSE,153,FALSE,TRUE,TRUE,FALSE
F,22,5,19421,323,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,134,FALSE,FALSE,TRUE,FALSE
F,23,16,164425,9288,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,490,FALSE,TRUE,TRUE,FALSE
F,23,13,12405,238,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,140,FALSE,TRUE,TRUE,FALSE
F,25,3,5481,164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,493,FALSE,TRUE,TRUE,FALSE
F,19,16,4940,300,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,106,FALSE,TRUE,FALSE,FALSE
F,23,11,4621,88,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,489,FALSE,TRUE,TRUE,FALSE
F,21,30,4946,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,185,FALSE,TRUE,FALSE,FALSE
F,21,3,3075,106,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,138,FALSE,TRUE,FALSE,FALSE
F,24,8,24814,500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,414,FALSE,TRUE,TRUE,FALSE
F,19,4,22468,1306,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.689999998,FALSE,FALSE,FALSE,FALSE,FALSE,126,FALSE,TRUE,FALSE,FALSE
F,20,7,9139,333,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,65.69999695,FALSE,FALSE,FALSE,FALSE
F,22,4,6912,242,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.899999976,FALSE,FALSE,FALSE,FALSE,FALSE,146,FALSE,FALSE,FALSE,FALSE
F,20,2,8482,234,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,180,FALSE,TRUE,TRUE,FALSE
F,20,3,1693,43,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.540000021,FALSE,FALSE,FALSE,FALSE,FALSE,187,FALSE,TRUE,TRUE,FALSE
F,19,5,4098,426,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,130,FALSE,TRUE,FALSE,FALSE
F,21,8,17539,452,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,166,FALSE,TRUE,TRUE,FALSE
F,23,5,297,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.620000005,FALSE,FALSE,FALSE,FALSE,FALSE,425,FALSE,TRUE,TRUE,FALSE
F,20,8,18269,735,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,139,FALSE,TRUE,FALSE,FALSE
F,19,5,14676,1003,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,131,FALSE,TRUE,FALSE,FALSE
F,20,6,34942,1235,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,140,FALSE,TRUE,FALSE,FALSE
F,22,3,10921,729,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,54.70000076,FALSE,TRUE,TRUE,FALSE
F,23,4,34272,1046,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.460000008,FALSE,FALSE,FALSE,FALSE,FALSE,493,FALSE,TRUE,TRUE,FALSE
F,21,5,5362,93,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,TRUE,FALSE,FALSE,TRUE,137,FALSE,TRUE,TRUE,FALSE
F,20,10,25724,862,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,190,FALSE,FALSE,TRUE,FALSE
F,21,4,13493,481,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,159,FALSE,TRUE,FALSE,FALSE
F,20,19,22291,640,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,96.69999695,FALSE,TRUE,FALSE,FALSE
F,20,6,18459,1106,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.349999994,FALSE,FALSE,FALSE,FALSE,FALSE,142,FALSE,TRUE,FALSE,FALSE
F,21,22,13070,618,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,153,FALSE,TRUE,FALSE,FALSE
F,24,4,18114,1346,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,142,FALSE,TRUE,FALSE,FALSE
F,24,8,8009,271,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,172,FALSE,TRUE,FALSE,FALSE
F,24,8,24428,889,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,FALSE,FALSE,FALSE,374,FALSE,TRUE,TRUE,FALSE
F,22,6,15870,906,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.620000005,FALSE,FALSE,FALSE,FALSE,FALSE,77,FALSE,FALSE,FALSE,FALSE
F,21,3,5208,217,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,135,FALSE,TRUE,FALSE,FALSE
F,22,8,6029,200,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,FALSE,FALSE
F,22,1,12359,239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.270000011,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE
F,22,26,13894,317,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,122,FALSE,TRUE,FALSE,FALSE
F,22,10,13420,926,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,TRUE,FALSE,FALSE,TRUE,169,FALSE,TRUE,TRUE,FALSE
F,23,15,34282,2135,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.540000021,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,FALSE,FALSE
F,23,4,8938,275,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,163,FALSE,TRUE,FALSE,FALSE
F,20,6,7451,132,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,95.19999695,FALSE,TRUE,TRUE,FALSE
F,21,5,7256,157,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,170,FALSE,TRUE,FALSE,FALSE
F,23,9,4688,168,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,201,FALSE,TRUE,TRUE,FALSE
F,22,14,12985,718,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.540000021,FALSE,FALSE,FALSE,FALSE,FALSE,160,FALSE,TRUE,FALSE,FALSE
F,20,5,8295,831,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.310000002,FALSE,FALSE,FALSE,FALSE,FALSE,83,FALSE,TRUE,FALSE,FALSE
F,21,8,29112,837,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,156,FALSE,TRUE,TRUE,FALSE
F,19,25,9119,163,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.230000004,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE
F,23,4,8257,413,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,75.69999695,FALSE,TRUE,FALSE,FALSE
F,20,8,3882,149,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,82,FALSE,FALSE,FALSE,FALSE
F,24,2,8886,211,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.689999998,FALSE,FALSE,FALSE,FALSE,FALSE,183,FALSE,TRUE,FALSE,FALSE
F,23,9,8964,143,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE
F,21,26,24371,1928,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,129,FALSE,TRUE,FALSE,FALSE
F,25,6,8081,303,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,120,FALSE,TRUE,FALSE,FALSE
F,22,9,21242,1004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.379999995,FALSE,FALSE,FALSE,FALSE,FALSE,140,FALSE,TRUE,FALSE,FALSE
F,24,3,21368,844,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,428,FALSE,TRUE,TRUE,FALSE
F,26,2,399,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.230000004,FALSE,FALSE,FALSE,FALSE,FALSE,61.29999924,FALSE,FALSE,TRUE,FALSE
F,20,10,14779,447,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.310000002,FALSE,FALSE,FALSE,FALSE,FALSE,81.5,FALSE,TRUE,FALSE,FALSE
F,22,4,11305,321,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.620000005,FALSE,FALSE,FALSE,FALSE,FALSE,182,FALSE,TRUE,FALSE,FALSE
F,23,4,58944,3599,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.769999981,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
F,20,10,22846,656,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,93.59999847,FALSE,TRUE,FALSE,FALSE
F,25,8,9959,170,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.769999981,FALSE,FALSE,FALSE,FALSE,FALSE,80.09999847,FALSE,FALSE,FALSE,FALSE
F,19,19,9992,697,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,77.69999695,FALSE,TRUE,FALSE,FALSE
F,21,1,6496,263,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,207,FALSE,TRUE,FALSE,FALSE
F,20,3,34818,1680,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,195,FALSE,TRUE,FALSE,FALSE
F,20,6,9664,268,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.310000002,FALSE,FALSE,FALSE,FALSE,FALSE,186,FALSE,TRUE,TRUE,FALSE
F,20,11,2608,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.689999998,FALSE,FALSE,FALSE,FALSE,FALSE,176,FALSE,TRUE,FALSE,FALSE
F,24,6,190,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.270000011,FALSE,FALSE,FALSE,FALSE,FALSE,195,FALSE,TRUE,TRUE,FALSE
F,26,22,31079,1754,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.579999983,FALSE,FALSE,FALSE,FALSE,FALSE,491,FALSE,TRUE,TRUE,FALSE
F,22,15,40214,3099,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,161,FALSE,TRUE,FALSE,FALSE
F,23,3,16531,917,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,FALSE,FALSE,FALSE,58.20000076,FALSE,TRUE,FALSE,FALSE
F,25,5,26553,1428,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.540000021,FALSE,FALSE,FALSE,FALSE,FALSE,158,FALSE,TRUE,FALSE,FALSE
F,20,13,16341,754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,FALSE,FALSE,FALSE,74.80000305,FALSE,TRUE,TRUE,FALSE
F,25,4,6092,115,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,133,FALSE,TRUE,FALSE,FALSE
F,21,3,646,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.349999994,FALSE,FALSE,FALSE,FALSE,FALSE,74.5,FALSE,TRUE,FALSE,FALSE
F,22,4,15787,643,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.769999981,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE
F,20,4,130,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.579999983,FALSE,FALSE,FALSE,FALSE,FALSE,92.69999695,FALSE,TRUE,TRUE,FALSE
F,23,14,15561,582,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,129,FALSE,TRUE,FALSE,FALSE
F,19,3,19909,1045,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,118,FALSE,TRUE,FALSE,FALSE
F,25,20,10553,957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,80.19999695,FALSE,TRUE,TRUE,FALSE
F,24,9,16851,1068,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.769999981,FALSE,FALSE,FALSE,FALSE,FALSE,169,FALSE,TRUE,FALSE,FALSE
F,23,8,38702,945,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,104,FALSE,TRUE,FALSE,FALSE
F,21,23,12443,1301,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,135,FALSE,TRUE,FALSE,FALSE
F,19,16,29916,1725,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,172,FALSE,TRUE,FALSE,FALSE
F,24,11,17097,1188,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,91.69999695,FALSE,TRUE,FALSE,FALSE
F,20,5,3501,106,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,75.59999847,FALSE,TRUE,FALSE,FALSE
F,23,9,2642,104,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,150,FALSE,TRUE,FALSE,FALSE
F,21,4,9386,245,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.769999981,FALSE,FALSE,FALSE,FALSE,FALSE,188,FALSE,TRUE,FALSE,FALSE
F,21,16,5954,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.769999981,FALSE,FALSE,FALSE,FALSE,FALSE,196,FALSE,TRUE,FALSE,FALSE
F,23,0,4362,217,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,117,FALSE,TRUE,FALSE,FALSE
F,21,9,19018,757,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,102,FALSE,TRUE,FALSE,FALSE
F,19,9,10165,169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.349999994,FALSE,FALSE,FALSE,FALSE,FALSE,179,FALSE,TRUE,FALSE,FALSE
F,22,5,14885,290,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,152,FALSE,TRUE,FALSE,FALSE
F,19,4,19957,530,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,172,FALSE,TRUE,FALSE,FALSE
